No,;Time;Source;Destination;;time 1;time 2;delay;delay 1;delay 2;jitter
28011;195,199502;202,67,42,205;192,168,80,187;;195,199502;195,199534;3,2E-05;9E-06;2,3E-05;1,4E-05
28012;195,199534;202,67,42,205;192,168,80,187;;195,199534;195,199557;2,3E-05;0;2,3E-05;2,3E-05
28013;195,199557;202,67,42,205;192,168,80,187;;195,199557;195,199580;2,3E-05;0;2,3E-05;2,3E-05
28014;195,199580;202,67,42,205;192,168,80,187;;195,199580;195,199603;2,3E-05;-0,00011;0,000133;0,000243
28015;195,199603;202,67,42,205;192,168,80,187;;195,199603;195,199736;0,000133;-6,5E-05;0,000198;0,000263
28016;195,199736;192,168,80,187;202,67,42,205;;195,199736;195,199934;0,000198;5,5E-05;0,000143;8,8E-05
28017;195,199934;192,168,80,187;202,67,42,205;;195,199934;195,200077;0,000143;-7E-05;0,000213;0,000283
28018;195,200077;192,168,80,187;202,67,42,205;;195,200077;195,200290;0,000213;1E-06;0,000212;0,000211
28019;195,200290;192,168,80,187;202,67,42,205;;195,200290;195,200502;0,000212;0,000212;0;-0,000212
28020;195,200502;202,67,42,205;192,168,80,187;;195,200502;195,200502;0;-2,5E-05;2,5E-05;5E-05
28021;195,200502;202,67,42,205;192,168,80,187;;195,200502;195,200527;2,5E-05;-1,3E-05;3,8E-05;5,1E-05
28022;195,200527;202,67,42,205;192,168,80,187;;195,200527;195,200565;3,8E-05;3,8E-05;0;-3,8E-05
28023;195,200565;202,67,42,205;192,168,80,187;;195,200565;195,200565;0;0;0;0
28024;195,200565;202,67,42,205;192,168,80,187;;195,200565;195,200565;0;0;0;0
28025;195,200565;202,67,42,205;192,168,80,187;;195,200565;195,200565;0;-2,9E-05;2,9E-05;5,8E-05
28026;195,200565;202,67,42,205;192,168,80,187;;195,200565;195,200594;2,9E-05;8E-06;2,1E-05;1,3E-05
28027;195,200594;202,67,42,205;192,168,80,187;;195,200594;195,200615;2,1E-05;-0,000401;0,000422;0,000823
28028;195,200615;202,67,42,205;192,168,80,187;;195,200615;195,201037;0,000422;0,000258;0,000164;-9,4E-05
28029;195,201037;192,168,80,187;202,67,42,205;;195,201037;195,201201;0,000164;2,3E-05;0,000141;0,000118
28030;195,201201;192,168,80,187;202,67,42,205;;195,201201;195,201342;0,000141;-2,5E-05;0,000166;0,000191
28031;195,201342;192,168,80,187;202,67,42,205;;195,201342;195,201508;0,000166;0,00013;3,6E-05;-9,4E-05
28032;195,201508;192,168,80,187;202,67,42,205;;195,201508;195,201544;3,6E-05;1,2E-05;2,4E-05;1,2E-05
28033;195,201544;202,67,42,205;192,168,80,187;;195,201544;195,201568;2,4E-05;1,2E-05;1,2E-05;0
28034;195,201568;202,67,42,205;192,168,80,187;;195,201568;195,201580;1,2E-05;1E-06;1,1E-05;1E-05
28035;195,201580;202,67,42,205;192,168,80,187;;195,201580;195,201591;1,1E-05;-1E-06;1,2E-05;1,3E-05
28036;195,201591;202,67,42,205;192,168,80,187;;195,201591;195,201603;1,2E-05;-2,1E-05;3,3E-05;5,4E-05
28037;195,201603;202,67,42,205;192,168,80,187;;195,201603;195,201636;3,3E-05;-0,000121;0,000154;0,000275
28038;195,201636;192,168,80,187;202,67,42,205;;195,201636;195,201790;0,000154;-4E-06;0,000158;0,000162
28039;195,201790;192,168,80,187;202,67,42,205;;195,201790;195,201948;0,000158;-7E-06;0,000165;0,000172
28040;195,201948;192,168,80,187;202,67,42,205;;195,201948;195,202113;0,000165;3,2E-05;0,000133;0,000101
28041;195,202113;192,168,80,187;202,67,42,205;;195,202113;195,202246;0,000133;-3,7E-05;0,00017;0,000207
28042;195,202246;192,168,80,187;202,67,42,205;;195,202246;195,202416;0,00017;3E-05;0,00014;0,00011
28043;195,202416;192,168,80,187;202,67,42,205;;195,202416;195,202556;0,00014;0,000113;2,7E-05;-8,6E-05
28044;195,202556;202,67,42,205;192,168,80,187;;195,202556;195,202583;2,7E-05;1,6E-05;1,1E-05;-5E-06
28045;195,202583;202,67,42,205;192,168,80,187;;195,202583;195,202594;1,1E-05;2E-06;9E-06;7E-06
28046;195,202594;202,67,42,205;192,168,80,187;;195,202594;195,202603;9E-06;6E-06;3E-06;-3E-06
28047;195,202603;192,168,80,187;202,67,42,205;;195,202603;195,202606;3E-06;-9E-06;1,2E-05;2,1E-05
28048;195,202606;202,67,42,205;192,168,80,187;;195,202606;195,202618;1,2E-05;-9,2E-05;0,000104;0,000196
28049;195,202618;202,67,42,205;192,168,80,187;;195,202618;195,202722;0,000104;-3,4E-05;0,000138;0,000172
28050;195,202722;192,168,80,187;202,67,42,205;;195,202722;195,202860;0,000138;-2,4E-05;0,000162;0,000186
28051;195,202860;192,168,80,187;202,67,42,205;;195,202860;195,203022;0,000162;2,7E-05;0,000135;0,000108
28052;195,203022;192,168,80,187;202,67,42,205;;195,203022;195,203157;0,000135;-0,000203;0,000338;0,000541
28053;195,203157;192,168,80,187;202,67,42,205;;195,203157;195,203495;0,000338;0,000191;0,000147;-4,4E-05
28054;195,203495;192,168,80,187;202,67,42,205;;195,203495;195,203642;0,000147;0,000131;1,6E-05;-0,000115
28055;195,203642;192,168,80,187;202,67,42,205;;195,203642;195,203658;1,6E-05;-8,5E-05;0,000101;0,000186
28056;195,203658;202,67,42,205;192,168,80,187;;195,203658;195,203759;0,000101;-3,6E-05;0,000137;0,000173
28057;195,203759;192,168,80,187;202,67,42,205;;195,203759;195,203896;0,000137;-2,84217E-14;0,000137;0,000137
28058;195,203896;192,168,80,187;202,67,42,205;;195,203896;195,204033;0,000137;-2,7E-05;0,000164;0,000191
28059;195,204033;192,168,80,187;202,67,42,205;;195,204033;195,204197;0,000164;-0,000272;0,000436;0,000708
28060;195,204197;192,168,80,187;202,67,42,205;;195,204197;195,204633;0,000436;0,00041;2,6E-05;-0,000384
28061;195,204633;202,67,42,205;192,168,80,187;;195,204633;195,204659;2,6E-05;5E-06;2,1E-05;1,6E-05
28062;195,204659;202,67,42,205;192,168,80,187;;195,204659;195,204680;2,1E-05;0;2,1E-05;2,1E-05
28063;195,204680;202,67,42,205;192,168,80,187;;195,204680;195,204701;2,1E-05;1E-06;2E-05;1,9E-05
28064;195,204701;202,67,42,205;192,168,80,187;;195,204701;195,204721;2E-05;-0,000348;0,000368;0,000716
28065;195,204721;202,67,42,205;192,168,80,187;;195,204721;195,205089;0,000368;-0,000294;0,000662;0,000956
28066;195,205089;192,168,80,187;202,67,42,205;;195,205089;195,205751;0,000662;0,000313;0,000349;3,6E-05
28067;195,205751;202,67,42,205;192,168,80,187;;195,205751;195,206100;0,000349;-0,006526;0,006875;0,013401
28068;195,206100;192,168,80,187;202,67,42,205;;195,206100;195,212975;0,006875;0,006875;0;-0,006875
28069;195,212975;202,67,42,205;192,168,80,187;;195,212975;195,212975;0;0;0;0
28070;195,212975;202,67,42,205;192,168,80,187;;195,212975;195,212975;0;0;0;0
28071;195,212975;202,67,42,205;192,168,80,187;;195,212975;195,212975;0;-5,5E-05;5,5E-05;0,00011
28072;195,212975;202,67,42,205;192,168,80,187;;195,212975;195,213030;5,5E-05;5,5E-05;0;-5,5E-05
28073;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28074;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28075;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28076;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28077;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28078;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28079;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28080;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28081;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;0;0;0
28082;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213030;0;-3,3E-05;3,3E-05;6,6E-05
28083;195,213030;202,67,42,205;192,168,80,187;;195,213030;195,213063;3,3E-05;3,3E-05;0;-3,3E-05
28084;195,213063;202,67,42,205;192,168,80,187;;195,213063;195,213063;0;-2E-05;2E-05;4E-05
28085;195,213063;202,67,42,205;192,168,80,187;;195,213063;195,213083;2E-05;2E-05;0;-2E-05
28086;195,213083;202,67,42,205;192,168,80,187;;195,213083;195,213083;0;-0,000375;0,000375;0,00075
28087;195,213083;202,67,42,205;192,168,80,187;;195,213083;195,213458;0,000375;0,000133;0,000242;0,000109
28088;195,213458;192,168,80,187;202,67,42,205;;195,213458;195,213700;0,000242;5,4E-05;0,000188;0,000134
28089;195,213700;192,168,80,187;202,67,42,205;;195,213700;195,213888;0,000188;0,000188;0;-0,000188
28090;195,213888;202,67,42,205;192,168,80,187;;195,213888;195,213888;0;0;0;0
28091;195,213888;202,67,42,205;192,168,80,187;;195,213888;195,213888;0;0;0;0
28092;195,213888;202,67,42,205;192,168,80,187;;195,213888;195,213888;0;-3,2E-05;3,2E-05;6,4E-05
28093;195,213888;202,67,42,205;192,168,80,187;;195,213888;195,213920;3,2E-05;1E-05;2,2E-05;1,2E-05
28094;195,213920;202,67,42,205;192,168,80,187;;195,213920;195,213942;2,2E-05;1E-06;2,1E-05;2E-05
28095;195,213942;202,67,42,205;192,168,80,187;;195,213942;195,213963;2,1E-05;1E-06;2E-05;1,9E-05
28096;195,213963;202,67,42,205;192,168,80,187;;195,213963;195,213983;2E-05;-0,000126;0,000146;0,000272
28097;195,213983;202,67,42,205;192,168,80,187;;195,213983;195,214129;0,000146;1E-06;0,000145;0,000144
28098;195,214129;192,168,80,187;202,67,42,205;;195,214129;195,214274;0,000145;-0,000103;0,000248;0,000351
28099;195,214274;192,168,80,187;202,67,42,205;;195,214274;195,214522;0,000248;0,000109;0,000139;3E-05
28100;195,214522;192,168,80,187;202,67,42,205;;195,214522;195,214661;0,000139;-9,1E-05;0,00023;0,000321
28101;195,214661;192,168,80,187;202,67,42,205;;195,214661;195,214891;0,00023;0,000106;0,000124;1,8E-05
28102;195,214891;192,168,80,187;202,67,42,205;;195,214891;195,215015;0,000124;0,000102;2,2E-05;-8E-05
28103;195,215015;202,67,42,205;192,168,80,187;;195,215015;195,215037;2,2E-05;1E-06;2,1E-05;2E-05
28104;195,215037;202,67,42,205;192,168,80,187;;195,215037;195,215058;2,1E-05;-7E-06;2,8E-05;3,5E-05
28105;195,215058;202,67,42,205;192,168,80,187;;195,215058;195,215086;2,8E-05;6E-06;2,2E-05;1,6E-05
28106;195,215086;202,67,42,205;192,168,80,187;;195,215086;195,215108;2,2E-05;-0,000125;0,000147;0,000272
28107;195,215108;202,67,42,205;192,168,80,187;;195,215108;195,215255;0,000147;-4E-06;0,000151;0,000155
28108;195,215255;192,168,80,187;202,67,42,205;;195,215255;195,215406;0,000151;-0,000187;0,000338;0,000525
28109;195,215406;192,168,80,187;202,67,42,205;;195,215406;195,215744;0,000338;0,000203;0,000135;-6,8E-05
28110;195,215744;192,168,80,187;202,67,42,205;;195,215744;195,215879;0,000135;5E-06;0,00013;0,000125
28111;195,215879;192,168,80,187;202,67,42,205;;195,215879;195,216009;0,00013;0,000108;2,2E-05;-8,6E-05
28112;195,216009;202,67,42,205;192,168,80,187;;195,216009;195,216031;2,2E-05;2E-06;2E-05;1,8E-05
28113;195,216031;202,67,42,205;192,168,80,187;;195,216031;195,216051;2E-05;-8E-06;2,8E-05;3,6E-05
28114;195,216051;202,67,42,205;192,168,80,187;;195,216051;195,216079;2,8E-05;4E-06;2,4E-05;2E-05
28115;195,216079;202,67,42,205;192,168,80,187;;195,216079;195,216103;2,4E-05;-0,000143;0,000167;0,00031
28116;195,216103;202,67,42,205;192,168,80,187;;195,216103;195,216270;0,000167;2,8E-05;0,000139;0,000111
28117;195,216270;192,168,80,187;202,67,42,205;;195,216270;195,216409;0,000139;-9E-05;0,000229;0,000319
28118;195,216409;192,168,80,187;202,67,42,205;;195,216409;195,216638;0,000229;3,9E-05;0,00019;0,000151
28119;195,216638;192,168,80,187;202,67,42,205;;195,216638;195,216828;0,00019;2,7E-05;0,000163;0,000136
28120;195,216828;192,168,80,187;202,67,42,205;;195,216828;195,216991;0,000163;0,00014;2,3E-05;-0,000117
28121;195,216991;202,67,42,205;192,168,80,187;;195,216991;195,217014;2,3E-05;-1E-06;2,4E-05;2,5E-05
28122;195,217014;202,67,42,205;192,168,80,187;;195,217014;195,217038;2,4E-05;2E-06;2,2E-05;2E-05
28123;195,217038;202,67,42,205;192,168,80,187;;195,217038;195,217060;2,2E-05;0;2,2E-05;2,2E-05
28124;195,217060;202,67,42,205;192,168,80,187;;195,217060;195,217082;2,2E-05;-0,000515;0,000537;0,001052
28125;195,217082;202,67,42,205;192,168,80,187;;195,217082;195,217619;0,000537;0,000398;0,000139;-0,000259
28126;195,217619;192,168,80,187;202,67,42,205;;195,217619;195,217758;0,000139;-9,8E-05;0,000237;0,000335
28127;195,217758;192,168,80,187;202,67,42,205;;195,217758;195,217995;0,000237;0,000107;0,00013;2,3E-05
28128;195,217995;192,168,80,187;202,67,42,205;;195,217995;195,218125;0,00013;0,000109;2,1E-05;-8,8E-05
28129;195,218125;202,67,42,205;192,168,80,187;;195,218125;195,218146;2,1E-05;-1E-06;2,2E-05;2,3E-05
28130;195,218146;202,67,42,205;192,168,80,187;;195,218146;195,218168;2,2E-05;-5E-06;2,7E-05;3,2E-05
28131;195,218168;202,67,42,205;192,168,80,187;;195,218168;195,218195;2,7E-05;4E-06;2,3E-05;1,9E-05
28132;195,218195;202,67,42,205;192,168,80,187;;195,218195;195,218218;2,3E-05;2E-06;2,1E-05;1,9E-05
28133;195,218218;202,67,42,205;192,168,80,187;;195,218218;195,218239;2,1E-05;1E-06;2E-05;1,9E-05
28134;195,218239;202,67,42,205;192,168,80,187;;195,218239;195,218259;2E-05;-0,000138;0,000158;0,000296
28135;195,218259;202,67,42,205;192,168,80,187;;195,218259;195,218417;0,000158;2,6E-05;0,000132;0,000106
28136;195,218417;192,168,80,187;202,67,42,205;;195,218417;195,218549;0,000132;-9,5E-05;0,000227;0,000322
28137;195,218549;192,168,80,187;202,67,42,205;;195,218549;195,218776;0,000227;-2,1E-05;0,000248;0,000269
28138;195,218776;192,168,80,187;202,67,42,205;;195,218776;195,219024;0,000248;0,000106;0,000142;3,6E-05
28139;195,219024;192,168,80,187;202,67,42,205;;195,219024;195,219166;0,000142;9E-06;0,000133;0,000124
28140;195,219166;192,168,80,187;202,67,42,205;;195,219166;195,219299;0,000133;9,9E-05;3,4E-05;-6,5E-05
28141;195,219299;202,67,42,205;192,168,80,187;;195,219299;195,219333;3,4E-05;1E-05;2,4E-05;1,4E-05
28142;195,219333;202,67,42,205;192,168,80,187;;195,219333;195,219357;2,4E-05;1E-06;2,3E-05;2,2E-05
28143;195,219357;202,67,42,205;192,168,80,187;;195,219357;195,219380;2,3E-05;0;2,3E-05;2,3E-05
28144;195,219380;202,67,42,205;192,168,80,187;;195,219380;195,219403;2,3E-05;1E-06;2,2E-05;2,1E-05
28145;195,219403;202,67,42,205;192,168,80,187;;195,219403;195,219425;2,2E-05;-1E-06;2,3E-05;2,4E-05
28146;195,219425;202,67,42,205;192,168,80,187;;195,219425;195,219448;2,3E-05;-0,000733;0,000756;0,001489
28147;195,219448;202,67,42,205;192,168,80,187;;195,219448;195,220204;0,000756;0,000575;0,000181;-0,000394
28148;195,220204;192,168,80,187;202,67,42,205;;195,220204;195,220385;0,000181;0,000136;4,5E-05;-9,1E-05
28149;195,220385;192,168,80,187;202,67,42,205;;195,220385;195,220430;4,5E-05;1,9E-05;2,6E-05;7E-06
28150;195,220430;202,67,42,205;192,168,80,187;;195,220430;195,220456;2,6E-05;1,4E-05;1,2E-05;-2E-06
28151;195,220456;202,67,42,205;192,168,80,187;;195,220456;195,220468;1,2E-05;0;1,2E-05;1,2E-05
28152;195,220468;202,67,42,205;192,168,80,187;;195,220468;195,220480;1,2E-05;0;1,2E-05;1,2E-05
28153;195,220480;202,67,42,205;192,168,80,187;;195,220480;195,220492;1,2E-05;1E-06;1,1E-05;1E-05
28154;195,220492;202,67,42,205;192,168,80,187;;195,220492;195,220503;1,1E-05;4E-06;7E-06;3E-06
28155;195,220503;202,67,42,205;192,168,80,187;;195,220503;195,220510;7E-06;2E-06;5E-06;3E-06
28156;195,220510;192,168,80,187;202,67,42,205;;195,220510;195,220515;5E-06;-0,000138;0,000143;0,000281
28157;195,220515;202,67,42,205;192,168,80,187;;195,220515;195,220658;0,000143;2E-06;0,000141;0,000139
28158;195,220658;192,168,80,187;202,67,42,205;;195,220658;195,220799;0,000141;-9E-06;0,00015;0,000159
28159;195,220799;192,168,80,187;202,67,42,205;;195,220799;195,220949;0,00015;3,4E-05;0,000116;8,2E-05
28160;195,220949;192,168,80,187;202,67,42,205;;195,220949;195,221065;0,000116;-5E-06;0,000121;0,000126
28161;195,221065;192,168,80,187;202,67,42,205;;195,221065;195,221186;0,000121;-2E-06;0,000123;0,000125
28162;195,221186;192,168,80,187;202,67,42,205;;195,221186;195,221309;0,000123;-2,7E-05;0,00015;0,000177
28163;195,221309;192,168,80,187;202,67,42,205;;195,221309;195,221459;0,00015;1E-05;0,00014;0,00013
28164;195,221459;192,168,80,187;202,67,42,205;;195,221459;195,221599;0,00014;9,8E-05;4,2E-05;-5,6E-05
28165;195,221599;192,168,80,187;202,67,42,205;;195,221599;195,221641;4,2E-05;2,2E-05;2E-05;-2E-06
28166;195,221641;202,67,42,205;192,168,80,187;;195,221641;195,221661;2E-05;9E-06;1,1E-05;2E-06
28167;195,221661;202,67,42,205;192,168,80,187;;195,221661;195,221672;1,1E-05;-1E-06;1,2E-05;1,3E-05
28168;195,221672;202,67,42,205;192,168,80,187;;195,221672;195,221684;1,2E-05;1E-06;1,1E-05;1E-05
28169;195,221684;202,67,42,205;192,168,80,187;;195,221684;195,221695;1,1E-05;0;1,1E-05;1,1E-05
28170;195,221695;202,67,42,205;192,168,80,187;;195,221695;195,221706;1,1E-05;3E-06;8E-06;5E-06
28171;195,221706;202,67,42,205;192,168,80,187;;195,221706;195,221714;8E-06;-0,000133;0,000141;0,000274
28172;195,221714;192,168,80,187;202,67,42,205;;195,221714;195,221855;0,000141;2,8E-05;0,000113;8,5E-05
28173;195,221855;192,168,80,187;202,67,42,205;;195,221855;195,221968;0,000113;-0,00012;0,000233;0,000353
28174;195,221968;192,168,80,187;202,67,42,205;;195,221968;195,222201;0,000233;6,9E-05;0,000164;9,5E-05
28175;195,222201;192,168,80,187;202,67,42,205;;195,222201;195,222365;0,000164;3E-05;0,000134;0,000104
28176;195,222365;192,168,80,187;202,67,42,205;;195,222365;195,222499;0,000134;2E-06;0,000132;0,00013
28177;195,222499;192,168,80,187;202,67,42,205;;195,222499;195,222631;0,000132;-1E-06;0,000133;0,000134
28178;195,222631;192,168,80,187;202,67,42,205;;195,222631;195,222764;0,000133;0,000123;1E-05;-0,000113
28179;195,222764;202,67,42,205;192,168,80,187;;195,222764;195,222774;1E-05;1E-06;9E-06;8E-06
28180;195,222774;192,168,80,187;202,67,42,205;;195,222774;195,222783;9E-06;-3E-06;1,2E-05;1,5E-05
28181;195,222783;202,67,42,205;192,168,80,187;;195,222783;195,222795;1,2E-05;0;1,2E-05;1,2E-05
28182;195,222795;202,67,42,205;192,168,80,187;;195,222795;195,222807;1,2E-05;1E-06;1,1E-05;1E-05
28183;195,222807;202,67,42,205;192,168,80,187;;195,222807;195,222818;1,1E-05;0;1,1E-05;1,1E-05
28184;195,222818;202,67,42,205;192,168,80,187;;195,222818;195,222829;1,1E-05;-2E-06;1,3E-05;1,5E-05
28185;195,222829;202,67,42,205;192,168,80,187;;195,222829;195,222842;1,3E-05;-3,9E-05;5,2E-05;9,1E-05
28186;195,222842;202,67,42,205;192,168,80,187;;195,222842;195,222894;5,2E-05;-8,5E-05;0,000137;0,000222
28187;195,222894;192,168,80,187;202,67,42,205;;195,222894;195,223031;0,000137;-1,5E-05;0,000152;0,000167
28188;195,223031;192,168,80,187;202,67,42,205;;195,223031;195,223183;0,000152;5E-06;0,000147;0,000142
28189;195,223183;192,168,80,187;202,67,42,205;;195,223183;195,223330;0,000147;-1,1E-05;0,000158;0,000169
28190;195,223330;192,168,80,187;202,67,42,205;;195,223330;195,223488;0,000158;2,8E-05;0,00013;0,000102
28191;195,223488;192,168,80,187;202,67,42,205;;195,223488;195,223618;0,00013;-1E-06;0,000131;0,000132
28192;195,223618;192,168,80,187;202,67,42,205;;195,223618;195,223749;0,000131;-3E-06;0,000134;0,000137
28193;195,223749;192,168,80,187;202,67,42,205;;195,223749;195,223883;0,000134;0,000114;2E-05;-9,4E-05
28194;195,223883;202,67,42,205;192,168,80,187;;195,223883;195,223903;2E-05;8E-06;1,2E-05;4E-06
28195;195,223903;202,67,42,205;192,168,80,187;;195,223903;195,223915;1,2E-05;1E-06;1,1E-05;1E-05
28196;195,223915;202,67,42,205;192,168,80,187;;195,223915;195,223926;1,1E-05;-1E-06;1,2E-05;1,3E-05
28197;195,223926;202,67,42,205;192,168,80,187;;195,223926;195,223938;1,2E-05;1E-06;1,1E-05;1E-05
28198;195,223938;202,67,42,205;192,168,80,187;;195,223938;195,223949;1,1E-05;-1E-06;1,2E-05;1,3E-05
28199;195,223949;202,67,42,205;192,168,80,187;;195,223949;195,223961;1,2E-05;-0,000253;0,000265;0,000518
28200;195,223961;202,67,42,205;192,168,80,187;;195,223961;195,224226;0,000265;-0,000361;0,000626;0,000987
28201;195,224226;192,168,80,187;202,67,42,205;;195,224226;195,224852;0,000626;0,000468;0,000158;-0,00031
28202;195,224852;192,168,80,187;202,67,42,205;;195,224852;195,225010;0,000158;0,000136;2,2E-05;-0,000114
28203;195,225010;202,67,42,205;192,168,80,187;;195,225010;195,225032;2,2E-05;1E-05;1,2E-05;2E-06
28204;195,225032;202,67,42,205;192,168,80,187;;195,225032;195,225044;1,2E-05;-0,000157;0,000169;0,000326
28205;195,225044;192,168,80,187;202,67,42,205;;195,225044;195,225213;0,000169;4,3E-05;0,000126;8,3E-05
28206;195,225213;192,168,80,187;202,67,42,205;;195,225213;195,225339;0,000126;-1,4E-05;0,00014;0,000154
28207;195,225339;192,168,80,187;202,67,42,205;;195,225339;195,225479;0,00014;1E-06;0,000139;0,000138
28208;195,225479;192,168,80,187;202,67,42,205;;195,225479;195,225618;0,000139;-0,000367;0,000506;0,000873
28209;195,225618;192,168,80,187;202,67,42,205;;195,225618;195,226124;0,000506;-0,000247;0,000753;0,001
